+1.770000000003901e1 +6.695026071129928e-1 +3.303351989955552e-1 +9.998378061085480e-1
+1.780000000003949e1 +6.786177876957316e-1 +3.213133885264839e-1 +9.999311762222155e-1
+1.790000000003996e1 +6.871025479426106e-1 +3.124334483862071e-1 +9.995359963288177e-1
+1.800000000004044e1 +6.953750306934562e-1 +3.040200679980934e-1 +9.993950986915496e-1
+1.810000000004092e1 +7.019569743433178e-1 +2.977945901486064e-1 +9.997515644919241e-1
+1.820000000004140e1 +7.085080927449214e-1 +2.914099328147477e-1 +9.999180255596691e-1
+1.830000000004187e1 +7.162961500043659e-1 +2.838673319949925e-1 +1.000163481999358e0
+1.840000000004235e1 +7.248761643969823e-1 +2.752427991371248e-1 +1.000118963534107e0
+1.850000000004283e1 +7.335772217420145e-1 +2.658062002089541e-1 +9.993834219509685e-1
+1.860000000004331e1 +7.439727675879291e-1 +2.556431670481368e-1 +9.996159346360658e-1
+1.870000000004378e1 +7.547647209181990e-1 +2.447568814928297e-1 +9.995216024110287e-1
+1.880000000004426e1 +7.645519027475377e-1 +2.351500276926431e-1 +9.997019304401809e-1
+1.890000000004474e1 +7.617527933674060e-1 +2.379904930316561e-1 +9.997432863990621e-1
+1.900000000004522e1 +7.539280018082105e-1 +2.454796402073076e-1 +9.994076420155181e-1
+1.910000000004569e1 +7.461362491979024e-1 +2.531695479682872e-1 +9.993057971661896e-1
+1.920000000004617e1 +7.386932207672242e-1 +2.607296920034077e-1 +9.994229127706319e-1
+1.930000000004665e1 +7.317927980104911e-1 +2.681586028143986e-1 +9.999514008248898e-1
+1.940000000004713e1 +7.248302465426333e-1 +2.753382675859904e-1 +1.000168514128624e0
+1.950000000004760e1 +7.184667933345514e-1 +2.810722112262671e-1 +9.995390045608186e-1
+1.960000000004808e1 +7.138868909950093e-1 +2.854670870098724e-1 +9.993539780048818e-1
+1.970000000004856e1 +7.105087931459034e-1 +2.886986319359454e-1 +9.992074250818488e-1
+1.980000000004904e1 +7.083433429718115e-1 +2.908304107296157e-1 +9.991737537014271e-1
+1.990000000004951e1 +7.074919420379223e-1 +2.920410681783538e-1 +9.995330102162761e-1
+2.000000000004999e1 +7.073867912203005e-1 +2.926714212363459e-1 +1.000058212456646e0
+2.010000000005047e1 +7.070484729562226e-1 +2.931942996653996e-1 +1.000242772621622e0
